Province,City,Postal Code,lat,lon
Araba,Gasteiz,'01006',42.83353725,-2.6571857736562547
Araba,Gasteiz,'01007',42.8293284,-2.7016570046572017
Araba,Gasteiz,'01008',42.84768105,-2.6850326122552657
Araba,Gasteiz,'01009',42.85461285,-2.6864835096962727
Araba,Gasteiz,'01010',42.86274605,-2.694748728415433
Araba,Gasteiz,'01012',42.8558874,-2.676906168603573
Araba,Gasteiz,'01013',42.8770324,-2.6673407488168417
Araba,Gasteiz,'01015',42.84101484999999,-2.744890221436657
Araba,Gasteiz,'01191',42.8784769,-2.8019918553486054
Araba,Gasteiz,'01192',42.89065720000001,-2.5730547182078025
Araba,Gasteiz,'01193',42.81796955,-2.5605797089431594
Araba,Gasteiz,'01194',42.79394290000001,-2.655147249457688
Araba,Gasteiz,'01195',42.82058295,-2.745684886319065
Araba,Gasteiz,'01196',42.9021569,-2.7242387275384394
Araba,Gasteiz,'01510',42.9268915,-2.658640059819814
Araba,Gasteiz,'01520',42.9181613,-2.5994912437371216
Araba,Iekora,'01322',42.55923045,-2.436144593851356
Araba,Zalduondo,'01208',42.91417805,-2.4081988720956518
Araba,Zambrana,'01212',42.64024725,-2.8139047521099263
Araba,Zuia,'01130',42.9649886,-2.809310915936436
Araba,Zuia,'01139',42.98171985000001,-2.8409352516627004
Araba,Zuia,'01450',43.0333773,-2.952746563331337
Araba,Iruña de Oca,'01191',42.8784769,-2.8019918553486054
Araba,Iruña de Oca,'01195',42.82058295,-2.745684886319065
Araba,Iruña de Oca,'01230',42.8178927,-2.805080315439464
Araba,Iruña de Oca,'01428',42.82808135,-2.8921848901293936
Araba,Lantarón,'01213',42.739393799999995,-2.9463051669065514
Araba,Lantarón,'01423',42.79074395,-3.0571269332521465
Albacete,Abengibre,'02250',39.2100078,-1.54384487
Albacete,Alatoz,'02152',39.09494843,-1.36097604
Albacete,Albacete,'02001',38.9971534,-1.8497838282183328
Albacete,Albacete,'02002',38.98620785,-1.8499113875685365
Albacete,Albacete,'02003',38.98870735,-1.8611206780301761
Albacete,Albacete,'02004',38.9928129,-1.8654674056917573
Albacete,Albacete,'02005',38.99721515,-1.8704230849186485
Albacete,Albacete,'02006',38.98549795,-1.8719616663663403
Albacete,Albacete,'02008',38.9859631,-1.84193921062711
Albacete,Albacete,'02049',38.9183357,-1.9206441268001684
Albacete,Albacete,'02071',39.00283674376456,-1.8582095249983204
Albacete,Albacete,'02099',38.99588053,-1.85574745
Albacete,Albacete,'02140',38.83803645,-1.9622638538783903
Albacete,Albacete,'02155',39.06886405,-1.7438036024728352
Albacete,Albacete,'02328',38.85171595,-2.0273933768567933
Albacete,Albacete,'02511',38.74980909999999,-1.780333388851114
Albacete,Albacete,'02512',38.7054839,-1.6540318693614091
Albacete,Albatana,'02653',38.5708754,-1.52275248
Albacete,Alborea,'02215',39.30661336734097,-1.3684953105815156
Albacete,Alcadozo,'02124',38.6489758,-1.9802275000000005
Albacete,Alcadozo,'02128',38.69960798150506,-2.0316627978105157
Albacete,Alcalá del Júcar,'02210',39.1932018,-1.42932697
Albacete,Alcalá del Júcar,'02211',39.1932018,-1.42932697
Albacete,Alcalá del Júcar,'02214',39.1932018,-1.42932697
Albacete,Alcalá del Júcar,'02252',39.1932018,-1.42932697
Albacete,Alcaraz,'02300',38.6668174,-2.49176425
Albacete,Alcaraz,'02312',38.66425104,-2.49034957
Albacete,Alcaraz,'02314',38.66425104,-2.49034957
Albacete,Alcaraz,'02330',38.66425104,-2.49034957
Albacete,Almansa,'02640',38.86926166831728,-1.0981612785389736
Albacete,Alpera,'02690',38.95969094,-1.23080245
Albacete,Ayna,'02124',38.55217746,-2.07053831
Albacete,Ayna,'02125',38.55217746,-2.07053831
Albacete,Ayna,'02126',38.55217746,-2.07053831
Albacete,Ayna,'02139',38.55217746,-2.07053831
Albacete,Ayna,'02999',38.55217746,-2.07053831
Albacete,Balazote,'02320',38.88396156,-2.15096732
Albacete,Balsa de Ves,'02213',39.26461253,-1.19650012
Albacete,Balsa de Ves,'02214',39.26461253,-1.19650012
Albacete,El Ballestero,'02614',38.84252196,-2.45508633
Albacete,Barrax,'02639',39.0456106,-2.20045637
Albacete,Bienservida,'02360',38.51602097,-2.61184243
Albacete,Bogarra,'02130',38.583128,-2.2124712000000004
Albacete,Bogarra,'02138',38.58025427,-2.21253636
Albacete,Bogarra,'02139',38.58025427,-2.21253636
Albacete,Bogarra,'02448',38.58025427,-2.21253636
Albacete,Bonete,'02691',38.86950589,-1.34830324
Albacete,El Bonillo,'02610',38.95012362,-2.54023691
Albacete,El Bonillo,'02613',38.95012362,-2.54023691
Albacete,Carcelén,'02153',39.10151145333335,-1.30841018
Albacete,Casas de Juan Núñez,'02151',39.10160749,-1.55799035
Albacete,Casas de Lázaro,'02329',38.7705758,-2.23922378
Albacete,Casas de Ves,'02212',39.25946122,-1.33454992
Albacete,Ibáñez,'02200',39.285467366666666,-1.4740308333333332
Albacete,Caudete,'02660',38.708728433979225,-0.983721700552472
Albacete,Cenizate,'02247',39.3042446,-1.6624581000000005
Albacete,Rubio,'02693',38.83500072,-1.4608525
Albacete,Cotillas,'02461',38.43135915,-2.50574545
Albacete,Chinchilla de Monte-Aragón,'02156',39.039319328125,-1.7039571250000003
Albacete,Chinchilla de Monte-Aragón,'02510',38.7305597,-1.7987424499743805
Albacete,Chinchilla de Monte-Aragón,'02520',38.92916102583709,-1.7420610506756895
Albacete,Chinchilla de Monte-Aragón,'02529',38.9210968,-1.72602643
Albacete,Chinchilla de Monte-Aragón,'02692',38.82713748223704,-1.5556151574145731
Albacete,Chinchilla de Monte-Aragón,'02695',38.9210968,-1.72602643
Albacete,Elx de la Sierra,'02430',38.4513888,-2.0481496999999997
Albacete,Elx de la Sierra,'02439',38.44790893,-2.04781376
Albacete,Elx de la Sierra,'02449',38.44790893,-2.04781376
Albacete,Elx de la Sierra,'02470',38.44790893,-2.04781376
Albacete,Férez,'02436',38.35567013,-2.00953934
Albacete,Fuensanta,'02637',39.24466001,-2.06725219
Albacete,Álamo,'02651',38.6932979,-1.4321062
Albacete,Fuentealbilla,'02249',39.19088188886908,-1.5966383645153883
Albacete,Fuentealbilla,'02251',39.26773579,-1.54879364
Albacete,Fuentealbilla,'02260',39.26773579,-1.54879364
Albacete,La Gineta,'02110',39.1347291,-2.0389698
Albacete,Golosalvo,'02253',39.23996013,-1.63626863
Albacete,Hellín,'02400',38.509356883239825,-1.6991092965856884
Albacete,Hellín,'02409',38.51218953,-1.70344921
Albacete,Hellín,'02420',38.51218953,-1.70344921
Albacete,Hellín,'02490',38.51218953,-1.70344921
Albacete,Hellín,'02498',38.51218953,-1.70344921
Albacete,Hellín,'02499',38.51218953,-1.70344921
Albacete,La Herrera,'02162',38.9621774,-2.12637236
Albacete,Higueruela,'02690',38.96455026,-1.44535609
Albacete,Higueruela,'02694',38.963244399999994,-1.4440502
Albacete,Gonzalo,'02696',38.95787352,-1.55687053
Albacete,Jorquera,'02248',39.17517693333335,-1.5222794000000002
Albacete,Jorquera,'02249',39.19088188886908,-1.5966383645153883
Albacete,Letur,'02434',38.36632081,-2.10096881
Albacete,Lezuza,'02160',38.9490385942846,-2.354916692579593
Albacete,Lezuza,'02161',38.94878996,-2.35387427
Albacete,Liétor,'02124',38.54083745,-1.95479319
Albacete,Liétor,'02142',38.54083745,-1.95479319
Albacete,Liétor,'02410',38.54083745,-1.95479319
Albacete,Madrigueras,'02230',39.23616120000001,-1.8035706000000002
Albacete,Mahora,'02240',39.21303088,-1.72481837
Albacete,Masegoso,'02314',38.71877813,-2.31511768
Albacete,Minaya,'02620',39.27118701,-2.31961973
Albacete,Molinicos,'02440',38.46674106666666,-2.240269366666667
Albacete,Molinicos,'02448',38.46778179,-2.23898151
Albacete,Molinicos,'02449',38.46778179,-2.23898151
Albacete,Montalvos,'02638',39.16721439,-2.02769341
Albacete,Montealegre del Castillo,'02650',38.78717469,-1.32487672
Albacete,Motilleja,'02220',39.05764605973157,-1.838737063959732
Albacete,Munera,'02612',39.0402797,-2.4800755000000003
Albacete,Navas de Jorquera,'02246',39.28099513,-1.7189485
Albacete,Nerpio,'02530',38.1471234,-2.3027987000000003
Albacete,Nerpio,'02534',38.14824043,-2.30224029
Albacete,Nerpio,'02535',38.14824043,-2.30224029
Albacete,Nerpio,'02536',38.14824043,-2.30224029
Albacete,Nerpio,'02537',38.14824043,-2.30224029
Albacete,Nerpio,'02538',38.14824043,-2.30224029
Albacete,Nerpio,'02539',38.14824043,-2.30224029
Albacete,Ontur,'02652',38.6153336,-1.4990326
Albacete,Ossa de Montiel,'02611',38.94215596210625,-2.8137067914501928
Albacete,Paterna del Madera,'02136',38.59729435,-2.34555766
Albacete,Paterna del Madera,'02137',38.59729435,-2.34555766
Albacete,Paterna del Madera,'02138',38.59729435,-2.34555766
Albacete,Paterna del Madera,'02459',38.59729435,-2.34555766
Albacete,Peñascosa,'02138',38.67153536,-2.41040499
Albacete,Peñascosa,'02313',38.67153536,-2.41040499
Albacete,Peñascosa,'02314',38.67153536,-2.41040499
Albacete,Peñas de San Pedro,'02120',38.72688881,-2.00212787
Albacete,Peñas de San Pedro,'02127',38.72688881,-2.00212787
Albacete,Peñas de San Pedro,'02128',38.69960798150506,-2.0316627978105157
Albacete,Pétrola,'02692',38.82713748223704,-1.5556151574145731
Albacete,Povedilla,'02311',38.70163971,-2.60393627
Albacete,Pozohondo,'02129',38.721122,-1.91133356
Albacete,Pozohondo,'02141',38.721122,-1.91133356
Albacete,Pozohondo,'02142',38.721122,-1.91133356
Albacete,Lorente,'02154',39.07663024,-1.50647855
Albacete,Pozuelo,'02327',38.85098170000001,-2.0278168
Albacete,La Recueja,'02249',39.19088188886908,-1.5966383645153883
Albacete,Riópar,'02450',38.49806275,-2.4234149263888893
Albacete,Riópar,'02459',38.4998099,-2.41839311
Albacete,Riópar,'02462',38.4998099,-2.41839311
Albacete,Robledo,'02331',38.75778452,-2.44882682
Albacete,Robledo,'02332',38.75778452,-2.44882682
Albacete,Robledo,'02340',38.75778452,-2.44882682
Albacete,La Roda,'02630',39.20406933183188,-2.1638051646257868
Albacete,La Roda,'02639',39.20706504,-2.15924796
Albacete,Salobre,'02316',38.59238488196929,-2.5491619195323394
Albacete,San Pedro,'02326',38.8267126,-2.1860141
Albacete,Socovos,'02435',38.33202632,-1.98469065
Albacete,Socovos,'02437',38.33202632,-1.98469065
Albacete,Tarazona de la Mancha,'02100',39.26360154843261,-1.915149242136846
Albacete,Tarazona de la Mancha,'02110',39.1347291,-2.0389698
Albacete,Tobarra,'02500',38.58459395,-1.6848810057880397
Albacete,Tobarra,'02513',38.5922733,-1.69282296
Albacete,Tobarra,'02514',38.5922733,-1.69282296
Albacete,Valdeganga,'02150',39.1375494,-1.6734366000000005
Albacete,Vianos,'02315',38.632307,-2.50149079
Albacete,Villa de Ves,'02213',39.22231541,-1.25897631
Albacete,Villalgordo del Júcar,'02636',39.29598679,-2.06309183
Albacete,Villamalea,'02270',39.360843700000004,-1.5987698000000001
Albacete,Villapalacios,'02350',38.57467359,-2.63505947
Albacete,Villarrobledo,'02600',39.26887263087485,-2.594807225630078
Albacete,Villarrobledo,'02612',39.0402797,-2.4800755000000003
Albacete,Villatoya,'02215',39.30661336734097,-1.3684953105815156
Albacete,Villavaliente,'02154',39.12645758,-1.45799642
Albacete,Villaverde de Guadalimar,'02460',38.4725641064243,-2.539822260826904
Albacete,Villaverde de Guadalimar,'02462',38.45619162,-2.5176095000000003
Albacete,Viveros,'02310',38.77363475,-2.57590915
Albacete,Yeste,'02480',38.367825599999996,-2.3185938
Albacete,Yeste,'02482',38.36643865,-2.31903072
Albacete,Yeste,'02484',38.36643865,-2.31903072
Albacete,Yeste,'02485',38.37072872817871,-2.427159183093781
Albacete,Yeste,'02486',38.36643865,-2.31903072
Albacete,Yeste,'02487',38.36643865,-2.31903072
Albacete,Yeste,'02488',38.36643865,-2.31903072
Albacete,Yeste,'02489',38.36643865,-2.31903072
Albacete,Pozo la Canyada,'02099',38.801361,-1.73622317
Albacete,Pozo la Canyada,'02510',38.7305597,-1.7987424499743805
Alacant,l'Atzúbia,'03786',38.85000245,-0.16112972768456751
Alacant,Agost,'03698',38.43935563317618,-0.6448583994216108
Alacant,Agres,'03837',38.7804928,-0.5166786
Alacant,Aigües,'03569',38.50096868740693,-0.36210343629564745
Alacant,Albatera,'03340',38.17838226085527,-0.8672851812051483
Alacant,Alcalalí,'03723',38.7712186,-0.0092366
Alacant,Alcalalí,'03728',38.74970820000001,-0.04089876666666667
Alacant,Alcocer de Planes,'03841',38.7946198,-0.4027068
Alacant,Alcoleja,'03814',38.6752592,-0.3313542
Alacant,Alcoi,'03800',38.6745292,-0.4585526
Alacant,Alcoi,'03801',38.696694271360776,-0.4752085435896223
Alacant,Alcoi,'03802',38.69201305,-0.4860748282956226
Alacant,Alcoi,'03803',38.70598579999999,-0.4737242188263481
Alacant,Alcoi,'03804',38.70804897454753,-0.4683504570347514
Alacant,Alcoi,'03818',38.69836894,-0.47318376
Alacant,Alfafara,'03838',38.77274828,-0.55552339
Alacant,l'Alfàs del Pi,'03580',38.60149774094722,-0.0701959491481159
Alacant,l'Alfàs del Pi,'03581',38.57211354051829,-0.07031300792358898
Alacant,Algorfa,'03169',38.08434095,-0.7892589423608299
Alacant,l’Alguenya,'03668',38.3394792,-1.0055695
Alacant,Alacant,'03001',38.34464626481096,-0.4877293014274258
Alacant,Alacant,'03002',38.34768813495051,-0.4768693810399608
Alacant,Alacant,'03003',38.342687289222866,-0.4906653749234148
Alacant,Alacant,'03004',38.35137272600935,-0.486181101021133
Alacant,Alacant,'03005',38.3501015356284,-0.4980655782436181
Alacant,Alacant,'03006',38.344050229007664,-0.5040871315127158
Alacant,Alacant,'03007',38.34236224675228,-0.510177165694526
Alacant,Alacant,'03008',38.34548705,-0.4831832
Alacant,Alacant,'03009',38.35993180354375,-0.492420567815584
Alacant,Alacant,'03010',38.34308592,-0.53534654
Alacant,Alacant,'03011',38.37283394250001,-0.4948264075
Alacant,Alacant,'03012',38.35842061316487,-0.4803978733879098
Alacant,Alacant,'03013',38.35606717723836,-0.4751681092260235
Alacant,Alacant,'03014',38.3639310110101,-0.4827596442449209
Alacant,Alacant,'03015',38.36312703448768,-0.4731022307348725
Alacant,Alacant,'03016',38.36399886394154,-0.4569725381230459
Alacant,Alacant,'03112',38.387262799999995,-0.49127529999999997
Alacant,Alacant,'03113',38.35163811108704,-0.5628919099906793
Alacant,Alacant,'03114',38.34548705,-0.4831832
Alacant,Alacant,'03115',38.34548705,-0.4831832
Alacant,Alacant,'03138',38.1660831,-0.4786225000000001
Alacant,Alacant,'03409',38.34548705,-0.4831832
Alacant,Alacant,'03540',38.367426533946855,-0.4222186173951141
Alacant,Alacant,'03559',38.389595939573866,-0.4428875181386058
Alacant,Alacant,'03699',38.34548705,-0.4831832
Alacant,Almoradí,'03160',38.101541,-0.8032629850812963
Alacant,Almoradí,'03179',38.086315,-0.7458081999999999
Alacant,Almudaina,'03827',38.76155764,-0.35370678
Alacant,l'Alqueria d'Asnar,'03829',38.7722823,-0.4262689
Alacant,Altea,'03590',38.60382091489346,-0.04548929771916063
Alacant,Altea,'03599',38.63229685063345,-0.033942350615195495
Alacant,Asp,'03680',38.33728801966686,-0.7645293680327935
Alacant,Balones,'03812',38.7300968,-0.36491599999999996
Alacant,Banyeres de Mariola,'03450',38.71806823681747,-0.6512885094611942
Alacant,Benasau,'03814',38.6752592,-0.3313542
Alacant,Beneixama,'03460',38.70018533,-0.76676743
Alacant,Beneixama,'03469',38.70018533,-0.76676743
Alacant,Benejússer,'03390',38.078614425,-0.8380970249999999
Alacant,Benferri,'03316',38.14094431320504,-0.9864069852109696
Alacant,Beniarbeig,'03778',38.82193219,-0.00130364
Alacant,Beniardà,'03517',38.68160171995243,-0.23755864243897384
Alacant,Beniarrés,'03850',38.82007885,-0.37904234
Alacant,Benigembla,'03794',38.75551203440895,-0.11015194968122216
Alacant,Benidoleig,'03759',38.791917,-0.03173239
Alacant,Benidorm,'03501',38.536243222381465,-0.12993382357861374
Alacant,Benidorm,'03502',38.54401825,-0.13363198712038338
Alacant,Benidorm,'03503',38.53677922901802,-0.11674917190006495
Alacant,Benifallim,'03816',38.66273419,-0.39922559
Alacant,Benifato,'03517',38.68160171995243,-0.23755864243897384
Alacant,Benijòfer,'03178',38.0808408,-0.73828051
Alacant,Benilloba,'03810',38.69955909,-0.3908201
Alacant,Benillup,'03827',38.75380301,-0.3789958
Alacant,Benimantell,'03516',38.6768375,-0.210080375
Alacant,Benimarfull,'03827',38.77584801,-0.39099875
Alacant,Benimassot,'03812',38.7300968,-0.36491599999999996
Alacant,Benimeli,'03769',38.82064251482644,-0.02923706169242897
Alacant,Benissa,'03720',38.69662401677145,0.052001340989895034
Alacant,el Poble Nou de Benitatxell,'03726',38.71737163818389,0.1555570841352963
Alacant,Biar,'03410',38.6285376,-0.7631218000000001
Alacant,Bigastre,'03380',38.062134295407326,-0.8977692423832424
Alacant,Bolulla,'03518',38.69520085476728,-0.10220036215270084
Alacant,Busot,'03111',38.4843502,-0.4187698
Alacant,Calp,'03710',38.66947377628123,0.05626025777268742
Alacant,Callosa d'en Sarrià,'03510',38.651269445773615,-0.12212124393781673
Alacant,Callosa de Segura,'03317',38.12258136,-0.87933854
Alacant,Callosa de Segura,'03360',38.12556235,-0.8792963942727695
Alacant,el Campello,'03560',38.4173546017995,-0.39572406721001496
Alacant,el Camp de Mirra,'03469',38.68719624,-0.77925393
Alacant,la Canyada,'03409',38.67518917,-0.80952172
Alacant,Castalla,'03420',38.56600793750001,-0.6358648593750001
Alacant,Castell de Castells,'03793',38.724447149447656,-0.1946474591248845
Alacant,Catral,'03158',38.16083733333333,-0.8022993
Alacant,Cocentaina,'03820',38.74308600561882,-0.4416994614404549
Alacant,Cocentaina,'03829',38.7722823,-0.4262689
Alacant,Confrides,'03517',38.68160171995243,-0.23755864243897384
Alacant,Coix,'03350',38.14269558024378,-0.8901426390188187
Alacant,Crevillent,'03158',38.16083733333333,-0.8022993
Alacant,Crevillent,'03330',38.23548929856371,-0.8088184244749456
Alacant,Crevillent,'03339',38.2003828,-0.8110841
Alacant,Quatretondeta,'03811',38.7196792,-0.355604
Alacant,Daia Nova,'03159',38.1132281,-0.7592772
Alacant,Daia Vella,'03177',38.13537795,-0.682187891501697
Alacant,Dénia,'03700',38.83971975,0.11009793569917573
Alacant,Dénia,'03709',38.829076983022325,0.06350860299372711
Alacant,Dénia,'03749',38.84122705,0.10661934
Alacant,Dénia,'03770',38.844877158921754,0.009404988506609232
Alacant,Dénia,'03780',38.8440473,-0.11066617638481238
Alacant,Dolores,'03150',38.13897736,-0.76969869
Alacant,Elx,'03139',38.22893515654799,-0.6034476114371233
Alacant,Elx,'03194',38.26741662,-0.69775581
Alacant,Elx,'03195',38.26741662,-0.69775581
Alacant,Elx,'03201',38.264254592592586,-0.7033610777777779
Alacant,Elx,'03202',38.27665831902433,-0.6844039699747327
Alacant,Elx,'03203',38.29285779003288,-0.6171745751421419
Alacant,Elx,'03204',38.25770613365543,-0.707823610877671
Alacant,Elx,'03205',38.27050675237993,-0.7109479904176063
Alacant,Elx,'03206',38.27312297868834,-0.7065085567095319
Alacant,Elx,'03207',38.281888200000004,-0.6963307
Alacant,Elx,'03208',38.2781008,-0.7197048
Alacant,Elx,'03290',38.26741662,-0.69775581
Alacant,Elx,'03291',38.26741662,-0.69775581
Alacant,Elx,'03292',38.26741662,-0.69775581
Alacant,Elx,'03293',38.257321126797926,-0.7163383262505979
Alacant,Elx,'03294',38.2117788,-0.6811231
Alacant,Elx,'03295',38.26741662,-0.69775581
Alacant,Elx,'03296',38.24753219512571,-0.7500403057669021
Alacant,Elx,'03320',38.2922848,-0.5934868413601304
Alacant,Elda,'03600',38.47534433365179,-0.7952960242757628
Alacant,Fageca,'03813',38.73393155,-0.2726370999999998
Alacant,Famorca,'03813',38.73393155,-0.2726370999999998
Alacant,Finestrat,'03509',38.53793205,-0.17631076041260313
Alacant,Formentera del Segura,'03177',38.13537795,-0.682187891501697
Alacant,Formentera del Segura,'03179',38.086315,-0.7458081999999999
Alacant,Gata de Gorgos,'03740',38.773276822020456,0.08538228164722342
Alacant,Gaianes,'03840',38.8118206,-0.4095012
Alacant,Gorga,'03811',38.7196792,-0.355604
Alacant,la Granja de Rocamora,'03348',38.1514396,-0.8907004999999999
Alacant,el Castell de Guadalest,'03517',38.68160171995243,-0.23755864243897384
Alacant,Guardamar del Segura,'03140',38.08839385,-0.6589343172486541
Alacant,el Fondó de les Neus,'03688',38.30170800000001,-0.87125905
Alacant,el Fondó de les Neus,'03689',38.27362854613303,-0.9288244291668282
Alacant,el Fondó dels Frares,'03689',38.27362854613303,-0.9288244291668282
Alacant,Ibi,'03440',38.62490374262365,-0.5730984147830172
Alacant,Xacarella,'03310',38.05558210740546,-0.8516677555318881
Alacant,Xaló,'03727',38.73980235923746,-0.011803484405479448
Alacant,Xàbia,'03730',38.78622241151179,0.17162892337885974
Alacant,Xàbia,'03737',38.79488163525264,0.10679425406743764
Alacant,Xàbia,'03738',38.737123,0.2295654
Alacant,Xàbia,'03739',38.7507545,0.1926431
Alacant,Xixona,'03100',38.5143184,-0.4857496
Alacant,l'Orxa,'03860',38.84218565852071,-0.3110512074290053
Alacant,Llíber,'03729',38.739195772272865,0.015002303513146159
